title,domain
"Colleges and universities across US halt in-person classes and begin campus 
monitoring after rising coronavirus cases",www.cnn.com
All of NFL's positive coronavirus tests from the weekend return negative,www.espn.com
NFL coronavirus testing debacle renders 77 false positives,nypost.com
"Modelling suggests over 100,000 infected in US by emergency declaration",www.scmp.com
"US FDA announces emergency authorization for convalescent plasma to treat 
Covid-19",www.cnn.com
"Coronavirus updates: Donald Trump announces authorization of plasma 
treatment; CDC drops 14-day quarantine guideline; 176K US deaths",www.usatoday.com
Clinton Central temporarily closing schools over COVID-19 concern,www.wlfi.com
Glendora Shuts Down Illegal ‘Mansion House Party' Over COVID-19 Concerns,www.nbclosangeles.com
Trump announces plasma treatment authorized for COVID-19,news.yahoo.com
NFL positive COVID-19 tests from NJ lab could be false,www.foxnews.com
Trump announces plasma treatment authorized for COVID-19,www.bostonglobe.com
"Trump administration grants emergency authorization for coronavirus plasma 
treatment",www.cnbc.com
Coronavirus: 248 new COVID-19 cases on Aug. 23,www.khon2.com
"Returning from overseas or out of state? The CDC removes its 14-day 
quarantine recommendation",www.usatoday.com
"Open letter to Dr. Anthony Fauci regarding the use of hydroxychloroquine 
for treating COVID-19",www.thedesertreview.com
"Q&A with Dr. Fauci: ‘We will get out of this and we will return to normal. 
Don’t despair.’",www.washingtonpost.com
"What causes vocal polyps, the condition Fauci had surgery for - Insider",www.insider.com
Some have no COVID symptoms: Could the common cold be a reason?,abcnews.go.com
"Coronavirus symptoms: Cases start with fever, diarrhea a warning sign - 
Business Insider",www.businessinsider.com
"Daughter credits $25 device with helping spot 91-year-old dad’s COVID 
symptoms",www.stltoday.com
The latest on the coronavirus pandemic: Live updates,www.cnn.com
"Trump announces emergency authorization of ‘breakthrough’ coronavirus 
treatment",www.foxnews.com
"Coronavirus USA live updates: news, cases, deaths and stimulus checks, today",en.as.com
"NFL teams could alter workouts Sunday after several positive coronavirus 
test results",sports.yahoo.com
US approves use of blood plasma treatment on coronavirus patients,www.bbc.com
"The NFL's Sunday coronavirus scare - What happens if it occurs during the 
2020 season?",www.espn.com
Middletown coronavirus testing site opens,local12.com
"F.D.A. Allows Expanded Use of Convalescent Plasma to Treat Coronavirus 
Patients",www.nytimes.com
"Coronavirus updates: Donald Trump announces authorization of plasma 
treatment; CDC drops 14-day quarantine guideline; 176K US deaths",www.usatoday.com
Coronavirus: 248 new COVID-19 cases on Aug. 23,www.khon2.com
"Vikings have 12 among players, coaches, staff test positive for COVID-19 
amid reports of false results",www.startribune.com
"Reports: New Jersey lab linked to 77 false positive coronavirus tests among 
11 NFL teams",sports.yahoo.com
"The NFL's Sunday coronavirus scare - What happens if it occurs during the 
2020 season?",www.espn.com
"Air-conditioned rooms help spread COVID-19, research shows",nypost.com
White House says Trump to make announcement about COVID-19 treatment,nypost.com
Coca-Cola or 'bottled poison'? Mexico finds a COVID-19 villain in big soda,www.usatoday.com
"Biden has not been tested for COVID-19, but 'incredibly strict protocols' 
in place: Biden communications director",abcnews.go.com
9 states' Covid-19 case counts trending up,www.cnn.com
"Carolyn Hax: Covid-19 will one day subside, but lying is relationship cancer",www.washingtonpost.com
"COVID-19: Here's Long Island Three-Day Testing Trend, Number Of New Cases 
In Each County",dailyvoice.com
"Sociopathic traits linked to non-compliance with mask guidelines and other 
COVID-19 containment measures",www.psypost.org
7 New COVID-19 Cases Reported in Danbury a Day After COVID-19 Alert Declared,www.nbcconnecticut.com
COVID-19 still spreading among young adults in Minnesota,www.startribune.com
"Q&A with Dr. Fauci: ‘We will get out of this and we will return to normal. 
Don’t despair.’",www.washingtonpost.com
Fauci recovering after vocal cord surgery,www.cnn.com
"What causes vocal polyps, the condition Fauci had surgery for - Insider",www.insider.com
Some have no COVID symptoms: Could the common cold be a reason?,abcnews.go.com
"Long-lasting coronavirus cases resemble chronic fatigue syndrome - Business 
Insider",www.businessinsider.com
Coronavirus survivors plagued by long-term ailments,www.foxnews.com
"Trump to reveal coronavirus 'breakthrough' therapeutic, WH press secretary 
says",www.foxnews.com
"Coronavirus hasn't stopped groups from gathering, but it has led to grim 
consequences",www.cnn.com
"Pelosi hits Trump, White House over stalled coronavirus negotiations | 
TheHill",thehill.com
Coronavirus Lifts Government Debt to WWII Levels—Cutting It Won’t Be Easy,www.wsj.com
Oregon’s 10 ZIP codes with the most new coronavirus cases per capita,www.oregonlive.com
"COVID Connecticut Update: Danbury residents on alert after 'serious' virus 
outbreak",abc7ny.com
"Do-it-yourself coronavirus testing sparks kudos, and caution",www.bostonglobe.com
The Coronavirus Generation,www.nytimes.com
3 Coronavirus Stocks That Could Double by the End of 2020,www.fool.com
Coronavirus checkup: How RI compares nationally - News,www.providencejournal.com
Coronavirus update: Infections are trending upward in the Midwest,www.washingtonpost.com
"Do-it-yourself coronavirus testing sparks kudos, and caution",www.bostonglobe.com
"The staggering stats on how the coronavirus has impacted the mental health 
of Americans",www.sltrib.com
The latest on the coronavirus pandemic: Live updates,www.cnn.com
The latest on the coronavirus pandemic: Live updates,www.cnn.com
"Scorching temperatures expected Sunday; beating the heat during COVID-19 
pandemic",komonews.com
Pa. health department removes five states from COVID-19 travel advisory list,www.wpxi.com
"NBA, Yale land the COVID testing breakthrough the NFL (and the general U.S. 
public) has been hoping for",sports.yahoo.com
Nine Oklahoma Sooners test positive for COVID-19 after returning from break,www.espn.com
"COVID-19: These Are Symptoms You Will Most Likely Get First, New Research 
Reveals",dailyvoice.com
How Long Are You Immune After Covid-19 Coronavirus? Here Is What CDC Says,www.forbes.com
"COVID-19 first appeared in a group of Chinese miners in 2012, scientists say",nypost.com
"Coronavirus updates: Teacher creates database of school closings, cases, 
deaths; Birx says wear a mask 'inside, outside, every day'",www.usatoday.com
"Fauci dismisses Tucker Carlson's criticism but says it may inspire threats 
from 'crazies' | TheHill",thehill.com
Fauci says there is 'no reason' Americans can't vote in person in November,www.foxnews.com
"Matthew McConaughey grills Dr. Anthony Fauci in Instagram interview on 
COVID-19",abcnews.go.com
Dr Fauci says Tucker Carlson 'triggers some of the crazies' to threaten him,www.independent.co.uk
Coronavirus: What does herd immunity mean? A quick look at the theory,www.deseret.com
"Rushing reopening could have devastating consequences, Dr. Fauci says",www.cnn.com
"‘Unless we do this together, we’re not going to get this under control’: 
Fauci says we can learn from other nations on how to beat COVID-19",www.marketwatch.com
"Coronavirus: Fauci slams Tucker Carlson and the 'crazies' he triggers - 
Business Insider",www.businessinsider.com
Trump ‘counters’ Fauci by introducing new coronavirus advisor,www.independent.co.uk
Fauci Says Trump's Operation Warp Speed Suggests 'Reckless Speed',www.newsweek.com
"Emma Samms Relates Her Suffering From “Long Covid” Symptoms, Which Make 
Even A Phone Conversation Exhausting",deadline.com
"COVID-19: These Are Symptoms You Will Most Likely Get First, New Research 
Reveals",dailyvoice.com
"Ragweed season got an early start, and it’s almost sure to get worse in the 
next few weeks",www.inquirer.com
Coronavirus prompts record Colorado home sales,www.foxbusiness.com
Coronavirus Live News and Updates,www.nytimes.com
"Trump's top coronavirus adviser during trip to KCK: Wear masks, social 
distance",www.kmbc.com
"Coronavirus-era recruit K.J. Simpson picks Wildcats after FaceTime tour, 
Zoom chat",tucson.com
"More than half of Idaho’s new coronavirus cases reported Saturday are in 
Ada County",www.idahostatesman.com
"Coronavirus updates: Teacher creates database of school closings, cases, 
deaths; Birx says wear a mask 'inside, outside, every day'",www.usatoday.com
U.S. Coronavirus Forecasts Offer Somber Outlook,www.wsj.com
"Vaccines are safe. But huge numbers of people around the world say they 
wouldn't take a Covid jab",www.cnn.com
Howie Carr: Charlie Baker’s panic-porn coronavirus data doesn’t hold up,www.bostonherald.com
"Coronavirus is making Corporate America realize that child care isn’t 
someone else’s problem",www.bostonglobe.com
The latest on the coronavirus pandemic: Live updates,www.cnn.com
"‘We’re Clearly Not Doing Enough’: Drop in Testing Hampers Coronavirus 
Response",www.nytimes.com
Feds authorize new saliva-based coronavirus test developed by Yale,www.nhregister.com
The latest on the coronavirus pandemic: Live updates,www.cnn.com
"Live updates: Face masks with valves or vents do not prevent spread of 
coronavirus, CDC says",www.washingtonpost.com
"Washington, NC mayor dies from complications of COVID-19",www.newsobserver.com
"Why do some people get sick from COVID-19 and others don’t? Stanford study 
may unravel the mystery",www.sfchronicle.com
"Coronavirus: How COVID-19 symptoms can alert doctors about severity of 
cases before it's too late",abc7ny.com
"REI Built an Elaborate HQ. Because of Covid-19, the Outdoor Retailer Wants 
to Sell It",www.wsj.com
"COVID-19 death rates reveal the states that failed the test: New York and 
New Jersey",nypost.com
"Packed boats off Gloucester beach raise COVID-19 concerns during 
extraordinarily busy boating season",www.bostonglobe.com
"Accuracy of U.S. coronavirus data thrown into question as decline in 
testing skews drop in new cases",www.cnbc.com
"Coronavirus live updates: Seattle schools go online; Viking Cruises cancels 
sailings; US Postal Service 'prepared' for election ballots",www.usatoday.com
"Why does COVID-19 strike some and not others? Fauci sees an answer in new 
study",www.mcclatchydc.com
"Fauci, Azar cast doubt on Putin's coronavirus vaccine claim",www.cbsnews.com
"Who Is Dr. Scott Atlas? Trump's New Covid Health Adviser Seen As Counter To 
Fauci And Birx",www.forbes.com
Fauci recommends 'universal wearing of masks' as schools reopen,www.cnn.com
"Fauci says he has serious doubts Russia's COVID-19 vaccine is safe, 
effective",abcnews.go.com
"Fauci 'seriously doubts' Russia has safe, effective COVID-19 vaccine - 
Business Insider",www.businessinsider.com
"Dr. Fauci says Russia risks ‘hurting a lot of people’ by rushing 
coronavirus vaccine",www.marketwatch.com
Matthew McConaughey to interview Dr. Anthony Fauci live on Instagram,cbsaustin.com
Dr. Fauci skeptical about Russia's COVID-19 quick fix,www.nydailynews.com
"Fauci warns Covid and flu hitting US at the same time could be disastrous 
as he calls for masks in all schools",www.independent.co.uk
"I'm a COVID-19 long-hauler and an epidemiologist – here's how it feels when 
symptoms last for months",theconversation.com
"Coronavirus question: If I am asymptomatic, will I eventually experience 
coronavirus symptoms?",www.nj.com
"Coronavirus: How COVID-19 symptoms can alert doctors about severity of 
cases before it's too late",abc7ny.com
‘A Smoking Gun’: Infectious Coronavirus Retrieved From Hospital Air,www.nytimes.com
Coronavirus Live Updates,www.nytimes.com
"Live updates: Face masks with valves or vents do not prevent spread of 
coronavirus, CDC says",www.washingtonpost.com
The big mystery surrounding Aroldis Chapman's coronavirus,nypost.com
"California megachurch draws thousands at in-person services defying state 
coronavirus orders | TheHill",thehill.com
"Coronavirus USA live updates: news, cases, deaths and stimulus checks, today",en.as.com
"Mental health access is vital during pandemic, experts say",www.cnn.com
"See how many coronavirus cases there are in your Massachusetts city or town 
as of Aug. 12",www.masslive.com
"Funding For Postal Service, Mail-In Voting Stall Coronavirus Relief Talks",www.npr.org
"Coronavirus prompts closing of Georgia high school in district with over 1K 
in quarantine",www.nbcnews.com
"Accuracy of U.S. coronavirus data thrown into question as decline in 
testing skews drop in new cases",www.cnbc.com
